time,node,sfc_1,sfc_2,sfc_3
0,pop0,0.008381079680773278,0.08202149325694383,1
0,pop1,0.008381079680773278,0.08202149325694383,1
0,pop2,0.008381079680773278,0.08202149325694383,1
0,pop3,0.008381079680773278,0.08202149325694383,1
0,pop4,0.008381079680773278,0.08202149325694383,1
0,pop5,0.008381079680773278,0.08202149325694383,1
0,pop6,0.008381079680773278,0.08202149325694383,1
0,pop7,0.008381079680773278,0.08202149325694383,1
100,pop0,0.008250026072167835,0.09140518943710192,1
100,pop1,0.008250026072167835,0.09140518943710192,1
100,pop2,0.008250026072167835,0.09140518943710192,1
100,pop3,0.008250026072167835,0.09140518943710192,1
100,pop4,0.008250026072167835,0.09140518943710192,1
100,pop5,0.008250026072167835,0.09140518943710192,1
100,pop6,0.008250026072167835,0.09140518943710192,1
100,pop7,0.008250026072167835,0.09140518943710192,1
200,pop0,0.008267873483380529,0.10031006887865647,1
200,pop1,0.008267873483380529,0.10031006887865647,1
200,pop2,0.008267873483380529,0.10031006887865647,1
200,pop3,0.008267873483380529,0.10031006887865647,1
200,pop4,0.008267873483380529,0.10031006887865647,1
200,pop5,0.008267873483380529,0.10031006887865647,1
200,pop6,0.008267873483380529,0.10031006887865647,1
200,pop7,0.008267873483380529,0.10031006887865647,1
300,pop0,0.007894716080747296,0.10977640677235534,1
300,pop1,0.007894716080747296,0.10977640677235534,1
300,pop2,0.007894716080747296,0.10977640677235534,1
300,pop3,0.007894716080747296,0.10977640677235534,1
300,pop4,0.007894716080747296,0.10977640677235534,1
300,pop5,0.007894716080747296,0.10977640677235534,1
300,pop6,0.007894716080747296,0.10977640677235534,1
300,pop7,0.007894716080747296,0.10977640677235534,1
400,pop0,0.006825471447651249,0.12021851512776671,1
400,pop1,0.006825471447651249,0.12021851512776671,1
400,pop2,0.006825471447651249,0.12021851512776671,1
400,pop3,0.006825471447651249,0.12021851512776671,1
400,pop4,0.006825471447651249,0.12021851512776671,1
400,pop5,0.006825471447651249,0.12021851512776671,1
400,pop6,0.006825471447651249,0.12021851512776671,1
400,pop7,0.006825471447651249,0.12021851512776671,1
500,pop0,0.007294666900530004,0.13725852936672733,1
500,pop1,0.007294666900530004,0.13725852936672733,1
500,pop2,0.007294666900530004,0.13725852936672733,1
500,pop3,0.007294666900530004,0.13725852936672733,1
500,pop4,0.007294666900530004,0.13725852936672733,1
500,pop5,0.007294666900530004,0.13725852936672733,1
500,pop6,0.007294666900530004,0.13725852936672733,1
500,pop7,0.007294666900530004,0.13725852936672733,1
600,pop0,0.006749029029035159,0.15200643244568818,1
600,pop1,0.006749029029035159,0.15200643244568818,1
600,pop2,0.006749029029035159,0.15200643244568818,1
600,pop3,0.006749029029035159,0.15200643244568818,1
600,pop4,0.006749029029035159,0.15200643244568818,1
600,pop5,0.006749029029035159,0.15200643244568818,1
600,pop6,0.006749029029035159,0.15200643244568818,1
600,pop7,0.006749029029035159,0.15200643244568818,1
700,pop0,0.006286838776008996,0.17109937924892005,1
700,pop1,0.006286838776008996,0.17109937924892005,1
700,pop2,0.006286838776008996,0.17109937924892005,1
700,pop3,0.006286838776008996,0.17109937924892005,1
700,pop4,0.006286838776008996,0.17109937924892005,1
700,pop5,0.006286838776008996,0.17109937924892005,1
700,pop6,0.006286838776008996,0.17109937924892005,1
700,pop7,0.006286838776008996,0.17109937924892005,1
800,pop0,0.006107730432236126,0.18920857336799993,1
800,pop1,0.006107730432236126,0.18920857336799993,1
800,pop2,0.006107730432236126,0.18920857336799993,1
800,pop3,0.006107730432236126,0.18920857336799993,1
800,pop4,0.006107730432236126,0.18920857336799993,1
800,pop5,0.006107730432236126,0.18920857336799993,1
800,pop6,0.006107730432236126,0.18920857336799993,1
800,pop7,0.006107730432236126,0.18920857336799993,1
900,pop0,0.005558107079901085,0.2106982667043002,1
900,pop1,0.005558107079901085,0.2106982667043002,1
900,pop2,0.005558107079901085,0.2106982667043002,1
900,pop3,0.005558107079901085,0.2106982667043002,1
900,pop4,0.005558107079901085,0.2106982667043002,1
900,pop5,0.005558107079901085,0.2106982667043002,1
900,pop6,0.005558107079901085,0.2106982667043002,1
900,pop7,0.005558107079901085,0.2106982667043002,1
1000,pop0,0.005521161478272413,0.2300534899365303,1
1000,pop1,0.005521161478272413,0.2300534899365303,1
1000,pop2,0.005521161478272413,0.2300534899365303,1
1000,pop3,0.005521161478272413,0.2300534899365303,1
1000,pop4,0.005521161478272413,0.2300534899365303,1
1000,pop5,0.005521161478272413,0.2300534899365303,1
1000,pop6,0.005521161478272413,0.2300534899365303,1
1000,pop7,0.005521161478272413,0.2300534899365303,1
1100,pop0,0.0048940069212057595,0.2459353426564725,1
1100,pop1,0.0048940069212057595,0.2459353426564725,1
1100,pop2,0.0048940069212057595,0.2459353426564725,1
1100,pop3,0.0048940069212057595,0.2459353426564725,1
1100,pop4,0.0048940069212057595,0.2459353426564725,1
1100,pop5,0.0048940069212057595,0.2459353426564725,1
1100,pop6,0.0048940069212057595,0.2459353426564725,1
1100,pop7,0.0048940069212057595,0.2459353426564725,1
1200,pop0,0.003918856811501115,0.2563949049788499,1
1200,pop1,0.003918856811501115,0.2563949049788499,1
1200,pop2,0.003918856811501115,0.2563949049788499,1
1200,pop3,0.003918856811501115,0.2563949049788499,1
1200,pop4,0.003918856811501115,0.2563949049788499,1
1200,pop5,0.003918856811501115,0.2563949049788499,1
1200,pop6,0.003918856811501115,0.2563949049788499,1
1200,pop7,0.003918856811501115,0.2563949049788499,1
1300,pop0,0.0027572689896432565,0.26578594171066294,1
1300,pop1,0.0027572689896432565,0.26578594171066294,1
1300,pop2,0.0027572689896432565,0.26578594171066294,1
1300,pop3,0.0027572689896432565,0.26578594171066294,1
1300,pop4,0.0027572689896432565,0.26578594171066294,1
1300,pop5,0.0027572689896432565,0.26578594171066294,1
1300,pop6,0.0027572689896432565,0.26578594171066294,1
1300,pop7,0.0027572689896432565,0.26578594171066294,1
1400,pop0,0.0031957789424079124,0.27639766859027914,1
1400,pop1,0.0031957789424079124,0.27639766859027914,1
1400,pop2,0.0031957789424079124,0.27639766859027914,1
1400,pop3,0.0031957789424079124,0.27639766859027914,1
1400,pop4,0.0031957789424079124,0.27639766859027914,1
1400,pop5,0.0031957789424079124,0.27639766859027914,1
1400,pop6,0.0031957789424079124,0.27639766859027914,1
1400,pop7,0.0031957789424079124,0.27639766859027914,1
1500,pop0,0.0029179048835476433,0.2779755921797295,1
1500,pop1,0.0029179048835476433,0.2779755921797295,1
1500,pop2,0.0029179048835476433,0.2779755921797295,1
1500,pop3,0.0029179048835476433,0.2779755921797295,1
1500,pop4,0.0029179048835476433,0.2779755921797295,1
1500,pop5,0.0029179048835476433,0.2779755921797295,1
1500,pop6,0.0029179048835476433,0.2779755921797295,1
1500,pop7,0.0029179048835476433,0.2779755921797295,1
1600,pop0,0.0028530677548832166,0.27793828226864603,1
1600,pop1,0.0028530677548832166,0.27793828226864603,1
1600,pop2,0.0028530677548832166,0.27793828226864603,1
1600,pop3,0.0028530677548832166,0.27793828226864603,1
1600,pop4,0.0028530677548832166,0.27793828226864603,1
1600,pop5,0.0028530677548832166,0.27793828226864603,1
1600,pop6,0.0028530677548832166,0.27793828226864603,1
1600,pop7,0.0028530677548832166,0.27793828226864603,1
1700,pop0,0.0029862836449599302,0.2699002028554031,1
1700,pop1,0.0029862836449599302,0.2699002028554031,1
1700,pop2,0.0029862836449599302,0.2699002028554031,1
1700,pop3,0.0029862836449599302,0.2699002028554031,1
1700,pop4,0.0029862836449599302,0.2699002028554031,1
1700,pop5,0.0029862836449599302,0.2699002028554031,1
1700,pop6,0.0029862836449599302,0.2699002028554031,1
1700,pop7,0.0029862836449599302,0.2699002028554031,1
1800,pop0,0.0035726810182999703,0.25460687756531214,1
1800,pop1,0.0035726810182999703,0.25460687756531214,1
1800,pop2,0.0035726810182999703,0.25460687756531214,1
1800,pop3,0.0035726810182999703,0.25460687756531214,1
1800,pop4,0.0035726810182999703,0.25460687756531214,1
1800,pop5,0.0035726810182999703,0.25460687756531214,1
1800,pop6,0.0035726810182999703,0.25460687756531214,1
1800,pop7,0.0035726810182999703,0.25460687756531214,1
1900,pop0,0.0038578095751076497,0.23610038922557697,1
1900,pop1,0.0038578095751076497,0.23610038922557697,1
1900,pop2,0.0038578095751076497,0.23610038922557697,1
1900,pop3,0.0038578095751076497,0.23610038922557697,1
1900,pop4,0.0038578095751076497,0.23610038922557697,1
1900,pop5,0.0038578095751076497,0.23610038922557697,1
1900,pop6,0.0038578095751076497,0.23610038922557697,1
1900,pop7,0.0038578095751076497,0.23610038922557697,1
2000,pop0,0.0037882047590437813,0.21886069882665318,1
2000,pop1,0.0037882047590437813,0.21886069882665318,1
2000,pop2,0.0037882047590437813,0.21886069882665318,1
2000,pop3,0.0037882047590437813,0.21886069882665318,1
2000,pop4,0.0037882047590437813,0.21886069882665318,1
2000,pop5,0.0037882047590437813,0.21886069882665318,1
2000,pop6,0.0037882047590437813,0.21886069882665318,1
2000,pop7,0.0037882047590437813,0.21886069882665318,1
2100,pop0,0.006607041133281126,0.20230536027422752,1
2100,pop1,0.006607041133281126,0.20230536027422752,1
2100,pop2,0.006607041133281126,0.20230536027422752,1
2100,pop3,0.006607041133281126,0.20230536027422752,1
2100,pop4,0.006607041133281126,0.20230536027422752,1
2100,pop5,0.006607041133281126,0.20230536027422752,1
2100,pop6,0.006607041133281126,0.20230536027422752,1
2100,pop7,0.006607041133281126,0.20230536027422752,1
2200,pop0,0.015053267666543942,0.19400590180109642,1
2200,pop1,0.015053267666543942,0.19400590180109642,1
2200,pop2,0.015053267666543942,0.19400590180109642,1
2200,pop3,0.015053267666543942,0.19400590180109642,1
2200,pop4,0.015053267666543942,0.19400590180109642,1
2200,pop5,0.015053267666543942,0.19400590180109642,1
2200,pop6,0.015053267666543942,0.19400590180109642,1
2200,pop7,0.015053267666543942,0.19400590180109642,1
2300,pop0,0.019533019341165893,0.18905323810590377,1
2300,pop1,0.019533019341165893,0.18905323810590377,1
2300,pop2,0.019533019341165893,0.18905323810590377,1
2300,pop3,0.019533019341165893,0.18905323810590377,1
2300,pop4,0.019533019341165893,0.18905323810590377,1
2300,pop5,0.019533019341165893,0.18905323810590377,1
2300,pop6,0.019533019341165893,0.18905323810590377,1
2300,pop7,0.019533019341165893,0.18905323810590377,1
2400,pop0,0.025924289657583557,0.1923263044316051,1
2400,pop1,0.025924289657583557,0.1923263044316051,1
2400,pop2,0.025924289657583557,0.1923263044316051,1
2400,pop3,0.025924289657583557,0.1923263044316051,1
2400,pop4,0.025924289657583557,0.1923263044316051,1
2400,pop5,0.025924289657583557,0.1923263044316051,1
2400,pop6,0.025924289657583557,0.1923263044316051,1
2400,pop7,0.025924289657583557,0.1923263044316051,1
2500,pop0,0.030942599497269723,0.19449362528574854,1
2500,pop1,0.030942599497269723,0.19449362528574854,1
2500,pop2,0.030942599497269723,0.19449362528574854,1
2500,pop3,0.030942599497269723,0.19449362528574854,1
2500,pop4,0.030942599497269723,0.19449362528574854,1
2500,pop5,0.030942599497269723,0.19449362528574854,1
2500,pop6,0.030942599497269723,0.19449362528574854,1
2500,pop7,0.030942599497269723,0.19449362528574854,1
2600,pop0,0.04133768106024929,0.20422304712277534,1
2600,pop1,0.04133768106024929,0.20422304712277534,1
2600,pop2,0.04133768106024929,0.20422304712277534,1
2600,pop3,0.04133768106024929,0.20422304712277534,1
2600,pop4,0.04133768106024929,0.20422304712277534,1
2600,pop5,0.04133768106024929,0.20422304712277534,1
2600,pop6,0.04133768106024929,0.20422304712277534,1
2600,pop7,0.04133768106024929,0.20422304712277534,1
2700,pop0,0.04538151521872537,0.2033466782397786,1
2700,pop1,0.04538151521872537,0.2033466782397786,1
2700,pop2,0.04538151521872537,0.2033466782397786,1
2700,pop3,0.04538151521872537,0.2033466782397786,1
2700,pop4,0.04538151521872537,0.2033466782397786,1
2700,pop5,0.04538151521872537,0.2033466782397786,1
2700,pop6,0.04538151521872537,0.2033466782397786,1
2700,pop7,0.04538151521872537,0.2033466782397786,1
2800,pop0,0.049898357919518944,0.2038469544731993,1
2800,pop1,0.049898357919518944,0.2038469544731993,1
2800,pop2,0.049898357919518944,0.2038469544731993,1
2800,pop3,0.049898357919518944,0.2038469544731993,1
2800,pop4,0.049898357919518944,0.2038469544731993,1
2800,pop5,0.049898357919518944,0.2038469544731993,1
2800,pop6,0.049898357919518944,0.2038469544731993,1
2800,pop7,0.049898357919518944,0.2038469544731993,1
2900,pop0,0.05751818401862117,0.2077592184327287,1
2900,pop1,0.05751818401862117,0.2077592184327287,1
2900,pop2,0.05751818401862117,0.2077592184327287,1
2900,pop3,0.05751818401862117,0.2077592184327287,1
2900,pop4,0.05751818401862117,0.2077592184327287,1
2900,pop5,0.05751818401862117,0.2077592184327287,1
2900,pop6,0.05751818401862117,0.2077592184327287,1
2900,pop7,0.05751818401862117,0.2077592184327287,1
3000,pop0,0.06038687767630373,0.20767665514491787,1
3000,pop1,0.06038687767630373,0.20767665514491787,1
3000,pop2,0.06038687767630373,0.20767665514491787,1
3000,pop3,0.06038687767630373,0.20767665514491787,1
3000,pop4,0.06038687767630373,0.20767665514491787,1
3000,pop5,0.06038687767630373,0.20767665514491787,1
3000,pop6,0.06038687767630373,0.20767665514491787,1
3000,pop7,0.06038687767630373,0.20767665514491787,1
3100,pop0,0.06709714859477273,0.21230810705195438,1
3100,pop1,0.06709714859477273,0.21230810705195438,1
3100,pop2,0.06709714859477273,0.21230810705195438,1
3100,pop3,0.06709714859477273,0.21230810705195438,1
3100,pop4,0.06709714859477273,0.21230810705195438,1
3100,pop5,0.06709714859477273,0.21230810705195438,1
3100,pop6,0.06709714859477273,0.21230810705195438,1
3100,pop7,0.06709714859477273,0.21230810705195438,1
3200,pop0,0.07336853138695272,0.21784632280440333,1
3200,pop1,0.07336853138695272,0.21784632280440333,1
3200,pop2,0.07336853138695272,0.21784632280440333,1
3200,pop3,0.07336853138695272,0.21784632280440333,1
3200,pop4,0.07336853138695272,0.21784632280440333,1
3200,pop5,0.07336853138695272,0.21784632280440333,1
3200,pop6,0.07336853138695272,0.21784632280440333,1
3200,pop7,0.07336853138695272,0.21784632280440333,1
3300,pop0,0.079469469657397,0.22267069521758115,1
3300,pop1,0.079469469657397,0.22267069521758115,1
3300,pop2,0.079469469657397,0.22267069521758115,1
3300,pop3,0.079469469657397,0.22267069521758115,1
3300,pop4,0.079469469657397,0.22267069521758115,1
3300,pop5,0.079469469657397,0.22267069521758115,1
3300,pop6,0.079469469657397,0.22267069521758115,1
3300,pop7,0.079469469657397,0.22267069521758115,1
3400,pop0,0.08558010184037401,0.23218379355957283,1
3400,pop1,0.08558010184037401,0.23218379355957283,1
3400,pop2,0.08558010184037401,0.23218379355957283,1
3400,pop3,0.08558010184037401,0.23218379355957283,1
3400,pop4,0.08558010184037401,0.23218379355957283,1
3400,pop5,0.08558010184037401,0.23218379355957283,1
3400,pop6,0.08558010184037401,0.23218379355957283,1
3400,pop7,0.08558010184037401,0.23218379355957283,1
3500,pop0,0.08943681621144907,0.23795167221686145,1
3500,pop1,0.08943681621144907,0.23795167221686145,1
3500,pop2,0.08943681621144907,0.23795167221686145,1
3500,pop3,0.08943681621144907,0.23795167221686145,1
3500,pop4,0.08943681621144907,0.23795167221686145,1
3500,pop5,0.08943681621144907,0.23795167221686145,1
3500,pop6,0.08943681621144907,0.23795167221686145,1
3500,pop7,0.08943681621144907,0.23795167221686145,1
3600,pop0,0.09478181055820901,0.2456191012573211,1
3600,pop1,0.09478181055820901,0.2456191012573211,1
3600,pop2,0.09478181055820901,0.2456191012573211,1
3600,pop3,0.09478181055820901,0.2456191012573211,1
3600,pop4,0.09478181055820901,0.2456191012573211,1
3600,pop5,0.09478181055820901,0.2456191012573211,1
3600,pop6,0.09478181055820901,0.2456191012573211,1
3600,pop7,0.09478181055820901,0.2456191012573211,1
3700,pop0,0.09848094504022661,0.25115681588588623,1
3700,pop1,0.09848094504022661,0.25115681588588623,1
3700,pop2,0.09848094504022661,0.25115681588588623,1
3700,pop3,0.09848094504022661,0.25115681588588623,1
3700,pop4,0.09848094504022661,0.25115681588588623,1
3700,pop5,0.09848094504022661,0.25115681588588623,1
3700,pop6,0.09848094504022661,0.25115681588588623,1
3700,pop7,0.09848094504022661,0.25115681588588623,1
3800,pop0,0.09868784876538718,0.2506721177235807,1
3800,pop1,0.09868784876538718,0.2506721177235807,1
3800,pop2,0.09868784876538718,0.2506721177235807,1
3800,pop3,0.09868784876538718,0.2506721177235807,1
3800,pop4,0.09868784876538718,0.2506721177235807,1
3800,pop5,0.09868784876538718,0.2506721177235807,1
3800,pop6,0.09868784876538718,0.2506721177235807,1
3800,pop7,0.09868784876538718,0.2506721177235807,1
3900,pop0,0.10124035918433204,0.2496138365901394,1
3900,pop1,0.10124035918433204,0.2496138365901394,1
3900,pop2,0.10124035918433204,0.2496138365901394,1
3900,pop3,0.10124035918433204,0.2496138365901394,1
3900,pop4,0.10124035918433204,0.2496138365901394,1
3900,pop5,0.10124035918433204,0.2496138365901394,1
3900,pop6,0.10124035918433204,0.2496138365901394,1
3900,pop7,0.10124035918433204,0.2496138365901394,1
4000,pop0,0.10359545677071534,0.24946975509075123,1
4000,pop1,0.10359545677071534,0.24946975509075123,1
4000,pop2,0.10359545677071534,0.24946975509075123,1
4000,pop3,0.10359545677071534,0.24946975509075123,1
4000,pop4,0.10359545677071534,0.24946975509075123,1
4000,pop5,0.10359545677071534,0.24946975509075123,1
4000,pop6,0.10359545677071534,0.24946975509075123,1
4000,pop7,0.10359545677071534,0.24946975509075123,1
4100,pop0,0.10613507634942235,0.24843455405990703,1
4100,pop1,0.10613507634942235,0.24843455405990703,1
4100,pop2,0.10613507634942235,0.24843455405990703,1
4100,pop3,0.10613507634942235,0.24843455405990703,1
4100,pop4,0.10613507634942235,0.24843455405990703,1
4100,pop5,0.10613507634942235,0.24843455405990703,1
4100,pop6,0.10613507634942235,0.24843455405990703,1
4100,pop7,0.10613507634942235,0.24843455405990703,1
4200,pop0,0.1080541969355132,0.2449441920695579,1
4200,pop1,0.1080541969355132,0.2449441920695579,1
4200,pop2,0.1080541969355132,0.2449441920695579,1
4200,pop3,0.1080541969355132,0.2449441920695579,1
4200,pop4,0.1080541969355132,0.2449441920695579,1
4200,pop5,0.1080541969355132,0.2449441920695579,1
4200,pop6,0.1080541969355132,0.2449441920695579,1
4200,pop7,0.1080541969355132,0.2449441920695579,1
4300,pop0,0.11250857849758591,0.2419854514188559,1
4300,pop1,0.11250857849758591,0.2419854514188559,1
4300,pop2,0.11250857849758591,0.2419854514188559,1
4300,pop3,0.11250857849758591,0.2419854514188559,1
4300,pop4,0.11250857849758591,0.2419854514188559,1
4300,pop5,0.11250857849758591,0.2419854514188559,1
4300,pop6,0.11250857849758591,0.2419854514188559,1
4300,pop7,0.11250857849758591,0.2419854514188559,1
4400,pop0,0.1135462149530655,0.23555777895893135,1
4400,pop1,0.1135462149530655,0.23555777895893135,1
4400,pop2,0.1135462149530655,0.23555777895893135,1
4400,pop3,0.1135462149530655,0.23555777895893135,1
4400,pop4,0.1135462149530655,0.23555777895893135,1
4400,pop5,0.1135462149530655,0.23555777895893135,1
4400,pop6,0.1135462149530655,0.23555777895893135,1
4400,pop7,0.1135462149530655,0.23555777895893135,1
4500,pop0,0.1144985978115545,0.2295328580034772,1
4500,pop1,0.1144985978115545,0.2295328580034772,1
4500,pop2,0.1144985978115545,0.2295328580034772,1
4500,pop3,0.1144985978115545,0.2295328580034772,1
4500,pop4,0.1144985978115545,0.2295328580034772,1
4500,pop5,0.1144985978115545,0.2295328580034772,1
4500,pop6,0.1144985978115545,0.2295328580034772,1
4500,pop7,0.1144985978115545,0.2295328580034772,1
4600,pop0,0.11545322912299776,0.22740980912609726,1
4600,pop1,0.11545322912299776,0.22740980912609726,1
4600,pop2,0.11545322912299776,0.22740980912609726,1
4600,pop3,0.11545322912299776,0.22740980912609726,1
4600,pop4,0.11545322912299776,0.22740980912609726,1
4600,pop5,0.11545322912299776,0.22740980912609726,1
4600,pop6,0.11545322912299776,0.22740980912609726,1
4600,pop7,0.11545322912299776,0.22740980912609726,1
4700,pop0,0.11431436828799808,0.22197539034496389,1
4700,pop1,0.11431436828799808,0.22197539034496389,1
4700,pop2,0.11431436828799808,0.22197539034496389,1
4700,pop3,0.11431436828799808,0.22197539034496389,1
